"логин";"Договор";"Номер договора";"Текущий статус";"Текущий статус1";"Тарифный план";"Тип договора";"Подключение id"
"ttk131003440";"978995";"131003440";"Приостановлен оператором";" 3";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2381878"
"ttk131003439";"978996";"131003439";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-444', 65Мб, 500 руб.";"ФЛ";"2381880"
"ttk131003441";"978998";"131003441";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-50', 65Мб, 500руб.";"ФЛ";"2381883"
"ttk131003442";"978999";"131003442";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381885"
"ttk131003443";"979000";"131003443";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2381887"
"ttk131003446";"979001";"131003446";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381889"
"ttk131003447";"979002";"131003447";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381891"
"ttk131003450";"979003";"131003450";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381893"
"ttk131003452";"979004";"131003452";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381895"
"ttk131003451";"979005";"131003451";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381897"
"ttk131003456";"979006";"131003456";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2381899"
"ttk131003457";"979007";"131003457";"Приостановлен системой";" 2";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2381901"
"ttk131003458";"979008";"131003458";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381903"
"ttk131003460";"979009";"131003460";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2381905"
"ttk131003463";"979010";"131003463";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381907"
"ttk131003464";"979011";"131003464";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381909"
"ttk131003466";"979012";"131003466";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381911"
"ttk131003467";"979013";"131003467";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2381913"
"ttk131003468";"979014";"131003468";"Активен";" 0";"Ф/Л Саранск ""VIP"", 50Мб, 0 руб.";"ФЛ";"2525852"
"ttk131003470";"979015";"131003470";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381917"
"ttk131003471";"979016";"131003471";"Активен";" 0";"Ф/Л Саранск 'ТТК 25', 25Мб, 200 руб.";"ФЛ";"2381919"
"ttk131003475";"979017";"131003475";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2381921"
"ttk131003476";"979018";"131003476";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381923"
"ttk131003477";"979019";"131003477";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2381925"
"ttk131003472";"979020";"131003472";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381927"
"tk131003480";"979021";"131003480";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381929"
"ttk131003481";"979022";"131003481";"Приостановлен системой";" 2";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2381931"
"ttk131003482";"979023";"131003482";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2381933"
"ttk131003486";"979024";"131003486";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381935"
"ttk131003487";"979025";"131003487";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2381937"
"ttk131003490";"979026";"131003490";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2381939"
"ttk131003491";"979027";"131003491";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2381941"
"ttk131003492";"979028";"131003492";"Активен";" 0";"Ф/Л Саранск 'ТТК-Зажигай', 100Мб, 550 руб. ";"ФЛ";"2381943"
"ttk131003493";"979029";"131003493";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2381945"
"ttk131003497";"979030";"131003497";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382252"
"ttk131003498";"979031";"131003498";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2382254"
"ttk131003499";"979032";"131003499";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-444', 65Мб, 500 руб.";"ФЛ";"2382256"
"ttk131003506";"979034";"131003506";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382262"
"ttk131003507";"979035";"131003507";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382264"
"ttk131003505";"979036";"131003505";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382266"
"ttk131003510";"979037";"131003510";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382270"
"ttk131003511";"979038";"131003511";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-444', 65Мб, 500 руб.";"ФЛ";"2382272"
"ttk131003512";"979039";"131003512";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382274"
"ttk131003514";"979040";"131003514";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382276"
"ttk131003516";"979041";"131003516";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2382278"
"ttk131003517";"979042";"131003517";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2382280"
"ttk131003515";"979043";"131003515";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай_ФА2015' 60Мб, 500 руб. ";"ФЛ";"2382282"
"ttk131003518";"979044";"131003518";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382284"
"ttk131003521";"979045";"131003521";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382286"
"ttk131003524";"979046";"131003524";"Активен";" 0";"Ф/Л Саранск 'ТТК 25', 25Мб, 200 руб.";"ФЛ";"2382290"
"ttk131003528";"979048";"131003528";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2382293"
"ttk131003531";"979049";"131003531";"Активен";" 0";"Ф/Л Саранск ""Экономный"", 60Мб, 250 руб.";"ФЛ";"2382295"
"ttk131003533";"979050";"131003533";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382297"
"ttk131003534";"979051";"131003534";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2382299"
"ttk131003535";"979052";"131003535";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382301"
"ttk131003532";"979053";"131003532";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382303"
"ttk131003537";"979054";"131003537";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382305"
"ttk131003538";"979055";"131003538";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-555', 55Мб, 555 руб.";"ФЛ";"2382307"
"ttk131003539";"979056";"131003539";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382309"
"ttk131003541";"979057";"131003541";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-444', 65Мб, 500 руб.";"ФЛ";"2382313"
"ttk131003542";"979058";"131003542";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382315"
"ttk131003543";"979059";"131003543";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382317"
"ttk131003545";"979060";"131003545";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2382319"
"ttk131003546";"979061";"131003546";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382321"
"ttk131003548";"979062";"131003548";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382323"
"ttk131003547";"979063";"131003547";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382325"
"ttk131003549";"979064";"131003549";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382327"
"ttk131003551";"979065";"131003551";"Активен";" 0";"Ф/Л Саранск ""Экономный"", 60Мб, 250 руб.";"ФЛ";"2382329"
"ttk131003552";"979069";"131003552";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382336"
"ttk131003556";"979071";"131003556";"Активен";" 0";"Ф/Л Саранск 'ТТК-100', 100Мб, 600 руб.";"ФЛ";"2382340"
"ttk131003558";"979073";"131003558";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2382344"
"ttk131003563";"979074";"131003563";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2382346"
"ttk131003562";"979075";"131003562";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382348"
"ttk131003564";"979076";"131003564";"Активен";" 0";"Ф/Л Саранск 'ТТК-100', 100Мб, 600 руб.";"ФЛ";"2382350"
"ttk131003565";"979077";"131003565";"Приостановлен системой";" 2";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382352"
"ttk131003566";"979078";"131003566";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382354"
"ttk131003568";"979079";"131003568";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382356"
"ttk131003569";"979080";"131003569";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382358"
"ttk131003572";"979081";"131003572";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382360"
"ttk131003573";"979082";"131003573";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382362"
"ttk131003574";"979083";"131003574";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382364"
"ttk131003575";"979084";"131003575";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-70', 70Мб, 550 руб.";"ФЛ";"2382366"
"ttk131003578";"979085";"131003578";"Активен";" 0";"Ф/Л Саранск 'ТТК-50', 65Мб, 500руб.";"ФЛ";"2382368"
"ttk131003579";"979086";"131003579";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382370"
"ttk131003580";"979087";"131003580";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382372"
"ttk131003581";"979088";"131003581";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382374"
"ttk131003582";"979089";"131003582";"Приостановлен системой";" 2";"Ф/Л Саранск 'Бумбокс-199', 30Мб, 350 руб.";"ФЛ";"2382376"
"ttk131003583";"979090";"131003583";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382378"
"ttk131003584";"979091";"131003584";"Активен";" 0";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2382380"
"ttk131003586";"979092";"131003586";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай', 30Мб, 400 руб.";"ФЛ";"2382382"
"ttk131003588";"979093";"131003588";"Приостановлен системой";" 2";"Ф/Л Саранск 'Бумбокс-444', 65Мб, 500 руб.";"ФЛ";"2382384"
"ttk131003590";"979094";"131003590";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382386"
"ttk131003592";"979095";"131003592";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382390"
"ttk131003594";"979096";"131003594";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382392"
"ttk131003595";"979097";"131003595";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382394"
"ttk131003597";"979098";"131003597";"Активен";" 0";"Ф/Л Саранск 'ТТК-100', 100Мб, 600 руб.";"ФЛ";"2382396"
"ttk131003598";"979099";"131003598";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382398"
"ttk131003599";"979102";"131003599";"Активен";" 0";"Ф/Л Саранск  'ТТК-Мечтай (до 01.07.14)', 45Мб, 400 руб. ";"ФЛ";"2382402"
"ttk131003600";"979103";"131003600";"Приостановлен оператором";" 3";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382405"
"ttk131003601";"979104";"131003601";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382407"
"ttk131003602";"979105";"131003602";"Активен";" 0";"Ф/Л Саранск 'ТТК-Зажигай', 100Мб, 550 руб. ";"ФЛ";"2382409"
"ttk131003605";"979106";"131003605";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382413"
"ttk131003606";"979107";"131003606";"Приостановлен оператором";" 3";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382415"
"ttk131003607";"979108";"131003607";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382417"
"ttk131003608";"979109";"131003608";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382419"
"ttk131003609";"979110";"131003609";"Активен";" 0";"Ф/Л Саранск ""VIP"", 50Мб, 0 руб.";"ФЛ";"2525856"
"ttk131003611";"979111";"131003611";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382423"
"ttk131003612";"979112";"131003612";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382425"
"ttk131003613";"979113";"131003613";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб,  550 руб.";"ФЛ";"2382427"
"ttk131003614";"979114";"131003614";"Активен";" 0";"Ф/Л Саранск 'Бумбокс-333', 55Мб, 400 руб.";"ФЛ";"2382429"
"ttk131003617";"979115";"131003617";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-Летай', 100Мб, 700 руб.";"ФЛ";"2382431"
"ttk131003620";"979116";"131003620";"Приостановлен системой";" 2";"Ф/Л Саранск 'Безлимитный', 30Мб, 400 руб.";"ФЛ";"2382936"
"ttk131003618";"979117";"131003618";"Приостановлен системой";" 2";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382938"
"ttk131003624";"979118";"131003624";"Активен";" 0";"Ф/Л Саранск 'ТТК-Качай (до 01.07.14)', 75Мб, 500 руб. ";"ФЛ";"2382940"
"ttk131003626";"979119";"131003626";"Активен";" 0";"Ф/Л Саранск 'ТТК-30', 55Мб, 400 руб.";"ФЛ";"2382944"
"ttk131003627";"979120";"131003627";"Приостановлен оператором";" 3";"Ф/Л Саранск 'ТТК-Качай', 60Мб, 500 руб.";"ФЛ";"2382946"
